delay	perdida	size	timeToServer	totalTime
0	0.00000	100	0.0007452393
0	0.00000	200	0.0004348135
0	0.00000	300	0.0007027721
0	0.00000	400	0.0005870152
0	0.00000	500	0.0007637835
0	0.00000	600	0.0007116890
0	0.00000	700	0.0006795502
0	0.00000	800	0.0005755043
0	0.00000	900	0.0007315350
0	0.00000	1000	0.0006036997
0	0.00000	1100	0.0008515120
0	0.00000	1200	0.0008910751
0	0.00000	1300	0.0008591080
0	0.00000	1400	0.0007526970
0	0.00000	1500	0.0007409668
0	0.00000	1600	0.0008585930
0	0.00000	1700	0.0008631468
0	0.00000	1800	0.0007724476
0	0.00000	1900	0.0010270119
0	0.00000	2000	0.0006824207
0	0.00000	2100	0.0010067415
0	0.00000	2200	0.0010064697
0	0.00000	2300	0.0008808804
0	0.00000	2400	0.0010863066
0	0.00000	2500	0.0010385084
0	0.00000	2600	0.0009462929
0	0.00000	2700	0.0008887672
0	0.00000	2800	0.0008657694
0	0.00000	2900	0.0009564495
0	0.00000	3000	0.0008198833
0	0.00000	3100	0.0009280348
0	0.00000	3200	0.0009446192
0	0.00000	3300	0.0009461355
0	0.00000	3400	0.0009799051
0	0.00000	3500	0.0009216213
0	0.00000	3600	0.0010313225
0	0.00000	3700	0.0007776117
0	0.00000	3800	0.0009885025
0	0.00000	3900	0.0010075140
0	0.00000	4000	0.0010363054
0	0.00000	4100	0.0010316992
0	0.00000	4200	0.0009013081
0	0.00000	4300	0.0009083557
0	0.00000	4400	0.0009759092
0	0.00000	4500	0.0010262775
0	0.00000	4600	0.0009947824
0	0.00000	4700	0.0008825016
0	0.00000	4800	0.0009848881
0	0.00000	4900	0.0009703159
