delay	perdida	size	timeToServer	totalTime
0	0.50000	100	0.0004519892
0	0.50000	200	0.0004405212
0	0.50000	300	0.0003006124
0	0.50000	400	0.0003770781
0	0.50000	500	0.0003674173
0	0.50000	600	0.0003528690
0	0.50000	700	0.0004754639
0	0.50000	800	0.0003299665
0	0.50000	900	0.0003068876
0	0.50000	1000	0.0003727770
0	0.50000	1100	0.0003018761
0	0.50000	1200	0.0003434896
0	0.50000	1300	0.0002994871
0	0.50000	1400	0.0003425884
0	0.50000	1500	0.0003985548
0	0.50000	1600	0.0004015541
0	0.50000	1700	0.0003950787
0	0.50000	1800	0.0003623152
0	0.50000	1900	0.0003576899
0	0.50000	2000	0.0003986502
0	0.50000	2100	0.0003938198
0	0.50000	2200	0.0003177595
0	0.50000	2300	0.0004317617
0	0.50000	2400	0.0003550196
0	0.50000	2500	0.0004092550
0	0.50000	2600	0.0002964497
0	0.50000	2700	0.0003612614
0	0.50000	2800	0.0003607845
0	0.50000	2900	0.0003167629
0	0.50000	3000	0.0004771662
0	0.50000	3100	0.0002862835
0	0.50000	3200	0.0003505754
0	0.50000	3300	0.0003440905
0	0.50000	3400	0.0003078890
0	0.50000	3500	0.0004314518
0	0.50000	3600	0.0003936529
0	0.50000	3700	0.0003062773
0	0.50000	3800	0.0003149080
0	0.50000	3900	0.0003355837
0	0.50000	4000	0.0003335524
0	0.50000	4100	0.0003010845
0	0.50000	4200	0.0003870058
0	0.50000	4300	0.0004242039
0	0.50000	4400	0.0003327227
0	0.50000	4500	0.0003818083
0	0.50000	4600	0.0003022337
0	0.50000	4700	0.0003713465
0	0.50000	4800	0.0003287220
0	0.50000	4900	0.0003862095
