delay	perdida	size	tiempo	iteraciones
0.00	0.20	500	0.0169877481	50
0.00	0.20	1000	0.0188605261	50
0.00	0.20	1500	0.0400009537	50
0.00	0.20	2000	0.0400690699	50
0.00	0.20	2500	0.0477252293	50
0.00	0.20	3000	0.0562779331	50
0.00	0.20	3500	0.0695299435	50
0.00	0.20	4000	0.0836962223	50
0.00	0.20	4500	0.0881316566	50
