delay	perdida	size	tiempo	iteraciones
0.00	0.10	500	0.0166815805	50
0.00	0.10	1000	0.0188314295	50
0.00	0.10	1500	0.0295560312	50
0.00	0.10	2000	0.0357786465	50
0.00	0.10	2500	0.0474553967	50
0.00	0.10	3000	0.0563204336	50
0.00	0.10	3500	0.0697400427	50
0.00	0.10	4000	0.0753076506	50
0.00	0.10	4500	0.0920403290	50
