delay	perdida	size	tiempo	iteraciones
0.10	0.00	500	0.2158512640	50
0.10	0.00	1000	0.2157008886	50
0.10	0.00	1500	0.3254464817	50
0.10	0.00	2000	0.3254501724	50
0.10	0.00	2500	0.4348254204	50
0.10	0.00	3000	0.4351132727	50
0.10	0.00	3500	0.5448436832	50
0.10	0.00	4000	0.5456698751	50
0.10	0.00	4500	0.6549368763	50
