delay	perdida	size	tiempo	iteraciones
0.00	0.50	500	0.0160875940	50
0.00	0.50	1000	0.0176746130	50
0.00	0.50	1500	0.0284365082	50
0.00	0.50	2000	0.0339937401	50
0.00	0.50	2500	0.0459692669	50
0.00	0.50	3000	0.0526340008	50
0.00	0.50	3500	0.0650152016	50
0.00	0.50	4000	0.0733065319	50
0.00	0.50	4500	0.0952408314	50
