delay	perdida	size	timeToServer	totalTime
0	0.40000	100	0.0002841568
0	0.40000	200	0.0003585100
0	0.40000	300	0.0004547691
0	0.40000	400	0.0003574800
0	0.40000	500	0.0003286695
0	0.40000	600	0.0003100586
0	0.40000	700	0.0003177738
0	0.40000	800	0.0003344679
0	0.40000	900	0.0003954124
0	0.40000	1000	0.0003479147
0	0.40000	1100	0.0003533983
0	0.40000	1200	0.0003195286
0	0.40000	1300	0.0003043556
0	0.40000	1400	0.0003756428
0	0.40000	1500	0.0002675772
0	0.40000	1600	0.0003128338
0	0.40000	1700	0.0003033686
0	0.40000	1800	0.0002548313
0	0.40000	1900	0.0004251814
0	0.40000	2000	0.0003288126
0	0.40000	2100	0.0003610229
0	0.40000	2200	0.0003783703
0	0.40000	2300	0.0003183699
0	0.40000	2400	0.0002795076
0	0.40000	2500	0.0003477669
0	0.40000	2600	0.0004205513
0	0.40000	2700	0.0003862524
0	0.40000	2800	0.0003415012
0	0.40000	2900	0.0003346205
0	0.40000	3000	0.0004226351
0	0.40000	3100	0.0003364801
0	0.40000	3200	0.0004285383
0	0.40000	3300	0.0003709030
0	0.40000	3400	0.0004252481
0	0.40000	3500	0.0003946972
0	0.40000	3600	0.0003683901
0	0.40000	3700	0.0003773165
0	0.40000	3800	0.0004259872
0	0.40000	3900	0.0003782654
0	0.40000	4000	0.0003518438
0	0.40000	4100	0.0003818560
0	0.40000	4200	0.0003212786
0	0.40000	4300	0.0003544855
0	0.40000	4400	0.0003078699
0	0.40000	4500	0.0003585672
0	0.40000	4600	0.0003661442
0	0.40000	4700	0.0003656960
0	0.40000	4800	0.0004238796
0	0.40000	4900	0.0004463720
