delay	perdida	size	timeToServer	totalTime
0	0.00000	100	0.0414366961
0	0.00000	200	0.0717754078
0	0.00000	300	0.0917108965
0	0.00000	400	0.0612507391
0	0.00000	500	0.0112833261
0	0.00000	600	0.0111332369
0	0.00000	700	0.0211072350
0	0.00000	800	0.0009934568
0	0.00000	900	0.0009561300
0	0.00000	1000	0.0007087469
0	0.00000	1100	0.0007917833
0	0.00000	1200	0.0110719252
0	0.00000	1300	0.0110105324
0	0.00000	1400	0.0111911011
0	0.00000	1500	0.0210381603
0	0.00000	1600	0.0212462330
0	0.00000	1700	0.0311939812
0	0.00000	1800	0.0211799097
0	0.00000	1900	0.0310682249
0	0.00000	2000	0.0213689137
0	0.00000	2100	0.0314525127
0	0.00000	2200	0.0514420748
0	0.00000	2300	0.0311493444
0	0.00000	2400	0.0312714338
0	0.00000	2500	0.0109847975
0	0.00000	2600	0.0413803053
0	0.00000	2700	0.0213469028
0	0.00000	2800	0.0616322136
0	0.00000	2900	0.0312737894
0	0.00000	3000	0.0414267302
0	0.00000	3100	0.0514773130
0	0.00000	3200	0.0212083149
0	0.00000	3300	0.0110785532
0	0.00000	3400	0.0310681677
0	0.00000	3500	0.0412926912
0	0.00000	3600	0.0109794283
0	0.00000	3700	0.0109514999
0	0.00000	3800	0.0312873888
0	0.00000	3900	0.0212634850
0	0.00000	4000	0.0211610126
0	0.00000	4100	0.0109619522
0	0.00000	4200	0.0211664772
0	0.00000	4300	0.0210646439
0	0.00000	4400	0.0110748243
0	0.00000	4500	0.0412013960
0	0.00000	4600	0.0211317062
0	0.00000	4700	0.0212958479
0	0.00000	4800	0.0312837410
0	0.00000	4900	0.0211639786
