delay	perdida	size	timeToServer	totalTime
0	0.00000	100	0.0004920483
0	0.00000	200	0.0003886080
0	0.00000	300	0.0004331160
0	0.00000	400	0.0004418325
0	0.00000	500	0.0003672504
0	0.00000	600	0.0004987955
0	0.00000	700	0.0003692102
0	0.00000	800	0.0006034565
0	0.00000	900	0.0004822969
0	0.00000	1000	0.0004149532
0	0.00000	1100	0.0005938387
0	0.00000	1200	0.0004872084
0	0.00000	1300	0.0004709721
0	0.00000	1400	0.0005774260
0	0.00000	1500	0.0005215836
0	0.00000	1600	0.0002996826
0	0.00000	1700	0.0003226614
0	0.00000	1800	0.0004227591
0	0.00000	1900	0.0004534531
0	0.00000	2000	0.0004443884
0	0.00000	2100	0.0003521204
0	0.00000	2200	0.0005359364
0	0.00000	2300	0.0003331280
0	0.00000	2400	0.0003226042
0	0.00000	2500	0.0003278875
0	0.00000	2600	0.0004750443
0	0.00000	2700	0.0003727818
0	0.00000	2800	0.0003890657
0	0.00000	2900	0.0005106831
0	0.00000	3000	0.0005719662
0	0.00000	3100	0.0007297707
0	0.00000	3200	0.0005014658
0	0.00000	3300	0.0004999447
0	0.00000	3400	0.0004069042
0	0.00000	3500	0.0003445292
0	0.00000	3600	0.0004888344
0	0.00000	3700	0.0003196383
0	0.00000	3800	0.0003766489
0	0.00000	3900	0.0004852295
0	0.00000	4000	0.0003093004
0	0.00000	4100	0.0003664827
0	0.00000	4200	0.0003092480
0	0.00000	4300	0.0004560089
0	0.00000	4400	0.0003234148
0	0.00000	4500	0.0003423166
0	0.00000	4600	0.0003467607
0	0.00000	4700	0.0003873253
0	0.00000	4800	0.0003347015
0	0.00000	4900	0.0003533316
0	0.00000	5000	0.0003276110
0	0.00000	5100	0.0003849983
0	0.00000	5200	0.0003529310
0	0.00000	5300	0.0003390408
0	0.00000	5400	0.0003586245
0	0.00000	5500	0.0003855562
0	0.00000	5600	0.0004043436
0	0.00000	5700	0.0003566074
0	0.00000	5800	0.0002792645
0	0.00000	5900	0.0003897524
0	0.00000	6000	0.0004948378
0	0.00000	6100	0.0003119278
0	0.00000	6200	0.0004309559
0	0.00000	6300	0.0004559278
0	0.00000	6400	0.0004296589
0	0.00000	6500	0.0004574347
0	0.00000	6600	0.0005145121
0	0.00000	6700	0.0004687405
0	0.00000	6800	0.0004469490
0	0.00000	6900	0.0002984381
0	0.00000	7000	0.0004296875
0	0.00000	7100	0.0002689695
0	0.00000	7200	0.0006172323
0	0.00000	7300	0.0004339218
0	0.00000	7400	0.0007052755
0	0.00000	7500	0.0004006004
0	0.00000	7600	0.0003372669
0	0.00000	7700	0.0003077269
0	0.00000	7800	0.0003669071
0	0.00000	7900	0.0002820826
0	0.00000	8000	0.0002921295
0	0.00000	8100	0.0003908587
0	0.00000	8200	0.0002959299
0	0.00000	8300	0.0003437281
0	0.00000	8400	0.0003455782
0	0.00000	8500	0.0003699636
0	0.00000	8600	0.0004176283
0	0.00000	8700	0.0003706980
0	0.00000	8800	0.0003482580
0	0.00000	8900	0.0003745413
0	0.00000	9000	0.0003789663
0	0.00000	9100	0.0004063368
0	0.00000	9200	0.0003800821
0	0.00000	9300	0.0003680086
0	0.00000	9400	0.0004097271
0	0.00000	9500	0.0003050518
0	0.00000	9600	0.0002976370
0	0.00000	9700	0.0003193903
0	0.00000	9800	0.0003447390
0	0.00000	9900	0.0007042551
