delay	perdida	size	tiempo	iteraciones
0.05	0.00	500	0.1225931263	50
0.05	0.00	1000	0.1240804958	50
0.05	0.00	1500	0.1883587456	50
0.05	0.00	2000	0.1940209866	50
0.05	0.00	2500	0.2594040775	50
0.05	0.00	3000	0.2574501276	50
0.05	0.00	3500	0.3204685974	50
0.05	0.00	4000	0.3140905952	50
0.05	0.00	4500	0.3748634243	50
