delay	perdida	size	timeToServer	totalTime
0	1.00000	1100	0.0122638750	0.0123873568
0	1.00000	1200	0.0116125584	0.0119952917
0	1.00000	1300	0.0125649023	0.0126815271
0	1.00000	1400	0.0128756666	0.0129909801
0	1.00000	1500	0.0120751858	0.0121143675
0	1.00000	1600	0.0122752190	0.0127266216
0	1.00000	1700	0.0128309250	0.0129868746
0	1.00000	1800	0.0123815918	0.0128119183
0	1.00000	1900	0.0129751158	0.0130645323
0	1.00000	2000	0.0131804705	0.0132045603
