delay	perdida	size	timeToServer	totalTime
0	0.10000	100	0.0004664946
0	0.10000	200	0.0004209328
0	0.10000	300	0.0003848648
0	0.10000	400	0.0004065466
0	0.10000	500	0.0003805828
0	0.10000	600	0.0003788280
0	0.10000	700	0.0004602766
0	0.10000	800	0.0003607607
0	0.10000	900	0.0004534197
0	0.10000	1000	0.0004533005
0	0.10000	1100	0.0004257965
0	0.10000	1200	0.0004096985
0	0.10000	1300	0.0004532242
0	0.10000	1400	0.0004181433
0	0.10000	1500	0.0004517078
0	0.10000	1600	0.0004036093
0	0.10000	1700	0.0003702402
0	0.10000	1800	0.0004346418
0	0.10000	1900	0.0004544401
0	0.10000	2000	0.0003903770
0	0.10000	2100	0.0003829908
0	0.10000	2200	0.0004663181
0	0.10000	2300	0.0003875732
0	0.10000	2400	0.0004170609
0	0.10000	2500	0.0003963137
0	0.10000	2600	0.0004084539
0	0.10000	2700	0.0004322672
0	0.10000	2800	0.0003714991
0	0.10000	2900	0.0003886461
0	0.10000	3000	0.0004156017
0	0.10000	3100	0.0004110146
0	0.10000	3200	0.0004013968
0	0.10000	3300	0.0003474760
0	0.10000	3400	0.0004967928
0	0.10000	3500	0.0004393196
0	0.10000	3600	0.0004521322
0	0.10000	3700	0.0004342604
0	0.10000	3800	0.0004040718
0	0.10000	3900	0.0004274607
0	0.10000	4000	0.0004129505
0	0.10000	4100	0.0005171347
0	0.10000	4200	0.0004767656
0	0.10000	4300	0.0004296541
0	0.10000	4400	0.0004354382
0	0.10000	4500	0.0003975773
0	0.10000	4600	0.0004208565
0	0.10000	4700	0.0003958035
0	0.10000	4800	0.0003609896
0	0.10000	4900	0.0004098082
