delay	perdida	size	tiempo	iteraciones
0.00	0.00	500	0.0244059801	50
0.00	0.00	1000	0.0286847591	50
0.00	0.00	1500	0.0408275366	50
0.00	0.00	2000	0.0374553251	50
0.00	0.00	2500	0.0497014093	50
0.00	0.00	3000	0.0503343916	50
0.00	0.00	3500	0.0625449228	50
0.00	0.00	4000	0.0629706144	50
0.00	0.00	4500	0.0747845078	50
